I,10.27,-9.88,0,24,7,21,14,21,34,47,8,18,3,9,37,21,32,11,35
I,10.24,-9.91,0,6,29,48,45,26,8,16,20,49,0,48,49,41,21,12,3
I,10.24,-9.91,0,13,16,18,20,36,36,27,35,21,7,8,15,4,47,6,36
I,10.24,-9.91,0,21,21,49,23,47,13,13,10,11,23,2,35,5,10,43,45
I,10.24,-9.91,0,22,3,25,9,36,33,14,47,12,25,4,47,35,36,0,28
I,10.24,-9.91,0,1,43,7,49,19,0,11,2,44,5,9,16,37,7,47,0
I,10.28,-9.85,0,7,32,47,43,42,36,7,4,39,29,45,35,28,24,31,16
I,10.28,-9.85,0,28,22,4,9,6,36,32,25,16,41,11,14,7,24,49,17
I,10.28,-9.85,0,20,14,34,0,3,36,9,11,27,8,32,11,44,17,37,21
I,10.28,-9.85,0,43,30,5,12,14,13,39,8,33,3,3,35,25,4,5,5
I,10.28,-9.85,0,49,39,9,28,39,22,13,31,4,9,35,10,16,18,7,42
I,10.23,-9.89,0,24,32,3,42,15,23,32,32,9,25,2,43,44,36,3,6
I,10.23,-9.89,0,41,38,28,6,35,22,7,29,39,19,30,37,29,49,45,20
I,10.23,-9.89,0,1,10,44,38,40,0,32,49,11,46,17,36,42,27,16,4
I,10.23,-9.89,0,26,3,8,17,2,11,43,40,47,23,25,11,12,34,5,13
I,10.23,-9.89,0,18,9,23,42,8,27,42,30,22,3,45,46,9,23,6,13
I,10.25,-9.78,0,49,0,15,17,8,7,38,25,37,22,49,49,43,17,30,45
I,10.25,-9.78,0,8,48,29,30,13,29,13,31,40,28,33,18,5,35,35,20
I,10.25,-9.78,0,18,18,38,27,21,47,16,30,0,17,17,6,14,8,18,28
I,10.25,-9.78,0,47,18,9,41,44,34,40,42,5,20,34,1,18,32,4,15
I,10.25,-9.78,0,24,22,23,28,33,18,14,46,42,49,37,11,39,38,35,42
I,10.25,-9.94,0,1,15,16,18,12,22,0,13,0,14,6,10,20,29,16,33
I,10.25,-9.94,0,17,36,39,8,9,23,34,4,24,0,2,21,8,5,21,2
I,10.25,-9.94,0,40,11,35,32,48,48,49,15,30,4,25,17,0,21,34,26
I,10.25,-9.94,0,20,20,44,6,43,29,41,45,23,18,32,38,19,29,49,8
I,10.25,-9.94,0,33,9,48,46,15,11,18,38,38,41,19,8,46,4,14,36
I,10.23,-9.83,0,32,42,15,33,19,16,18,32,23,27,22,34,20,2,20,45
I,10.23,-9.83,0,25,6,25,29,41,5,45,9,31,43,37,36,38,40,35,40
I,10.23,-9.83,0,6,38,12,31,24,15,23,11,48,34,30,12,27,27,32,42
I,10.23,-9.83,0,35,48,30,27,4,46,13,35,41,39,28,12,6,29,10,42
I,10.23,-9.83,0,4,28,43,24,32,30,14,0,43,22,36,15,27,0,32,31
I,10.23,-9.87,0,33,49,7,44,29,38,22,5,17,24,33,24,21,9,14,34
I,10.23,-9.87,0,5,49,37,37,8,43,2,49,26,11,25,45,8,25,0,1
I,10.23,-9.87,0,22,37,6,11,18,39,46,17,24,31,8,39,36,30,35,28
I,10.23,-9.87,0,36,49,32,5,47,41,39,48,7,46,9,39,37,28,49,28
I,10.23,-9.87,0,45,2,42,39,23,23,47,29,28,11,49,37,19,12,49,48
I,10.20,-9.82,0,15,19,49,17,15,38,21,37,45,26,10,16,37,40,43,10
I,10.20,-9.82,0,32,24,46,36,33,29,47,25,30,9,14,34,16,47,18,17
I,10.20,-9.82,0,38,44,2,10,23,46,43,41,9,12,22,38,44,17,21,30
I,10.20,-9.82,0,26,37,30,14,33,9,2,7,40,8,4,14,20,48,11,1
I,10.20,-9.82,0,24,20,22,8,49,49,14,38,10,24,44,7,37,38,14,23
I,10.24,-9.95,0,31,27,2,41,3,42,5,4,35,44,39,27,34,30,4,20
I,10.24,-9.95,0,1,45,17,11,15,14,1,2,25,36,22,14,3,48,26,42
I,10.24,-9.95,0,9,31,43,47,32,38,47,41,48,26,18,13,14,8,19,28
I,10.24,-9.95,0,35,37,2,29,2,5,43,48,32,6,47,18,0,49,25,46
I,10.24,-9.95,0,15,19,12,46,30,30,22,27,22,6,31,46,32,36,10,19
I,10.20,-9.79,0,28,36,31,28,36,23,29,1,0,29,13,8,10,20,22,15
I,10.20,-9.79,0,47,40,44,41,11,8,19,18,22,37,32,15,37,31,33,47
I,10.20,-9.79,0,43,48,11,48,38,41,8,40,49,43,48,37,47,49,20,39
I,10.20,-9.79,0,5,39,4,27,48,46,34,27,44,25,5,39,35,2,7,21
I,10.20,-9.79,0,37,41,42,21,3,35,41,45,4,5,10,47,22,10,23,7
I,10.16,-9.92,0,24,49,28,15,8,29,24,35,18,23,30,45,6,2,44,44
I,10.16,-9.92,0,28,20,6,24,29,33,15,47,33,21,27,22,28,6,1,25
I,10.16,-9.92,0,1,48,11,18,18,12,38,9,45,42,39,0,13,31,46,45
I,10.16,-9.92,0,16,2,41,42,8,15,43,18,36,47,11,26,36,49,21,22
I,10.16,-9.92,0,31,3,26,34,47,12,33,21,11,30,46,23,19,24,15,25
I,10.27,-9.88,0,39,49,48,35,36,15,35,38,38,18,3,32,2,29,26,49
I,10.27,-9.88,0,24,4,5,33,46,29,44,41,2,40,0,3,15,21,31,10
I,10.27,-9.88,0,37,8,44,7,3,39,18,4,49,32,4,25,12,15,34,12
I,10.27,-9.88,0,21,39,42,17,44,23,20,47,38,21,43,36,41,40,5,21
I,10.27,-9.88,0,41,21,45,46,40,36,37,49,49,26,4,25,24,19,40,16
I,10.21,-9.86,0,9,29,22,30,28,20,14,15,16,25,49,49,30,39,40,14
I,10.21,-9.86,0,25,36,46,24,3,1,1,37,44,30,2,31,3,24,47,4
I,10.21,-9.86,0,16,20,41,45,41,24,34,10,40,27,12,8,44,36,17,10
I,10.21,-9.86,0,17,29,13,46,42,31,16,5,22,2,2,29,2,15,34,20
I,10.21,-9.86,0,37,6,47,49,17,40,36,9,3,29,44,9,18,46,4,23
I,10.14,-9.85,0,1,12,34,43,20,33,7,37,49,16,5,28,24,41,5,4
I,10.14,-9.85,0,39,32,42,42,22,40,43,45,46,15,36,7,6,36,47,44
I,10.14,-9.85,0,1,10,49,30,21,5,37,48,37,10,32,9,5,25,23,39
I,10.14,-9.85,0,42,23,34,12,41,17,22,13,45,17,19,12,49,13,4,46
I,10.14,-9.85,0,10,30,39,38,17,15,42,14,7,9,7,38,44,7,38,2
I,10.29,-9.85,0,23,12,45,26,0,48,42,5,5,0,33,43,21,49,27,36
I,10.29,-9.85,0,25,2,41,31,22,11,1,43,33,18,29,37,48,20,28,30
I,10.29,-9.85,0,30,34,43,4,33,43,38,26,41,9,33,40,48,38,31,12
I,10.29,-9.85,0,24,45,25,40,30,23,0,42,25,38,16,22,16,37,24,40
I,10.29,-9.85,0,16,43,25,37,11,30,12,14,24,14,33,30,45,21,24,30
I,10.27,-9.81,0,19,40,11,27,8,0,5,38,9,31,47,4,11,10,37,49
I,10.27,-9.81,0,26,4,36,44,18,39,7,20,15,48,49,18,28,24,10,48
I,10.27,-9.81,0,20,34,14,10,19,35,14,49,43,29,2,16,2,19,5,16
I,10.27,-9.81,0,14,43,35,10,23,7,22,44,45,45,11,38,45,34,14,7
I,10.27,-9.81,0,42,35,43,10,13,2,38,8,33,41,12,18,39,42,10,6
I,10.23,-9.83,0,10,38,44,33,19,27,3,48,35,20,41,2,46,27,14,17
I,10.23,-9.83,0,18,30,4,31,20,42,4,47,12,40,2,25,45,9,45,21
I,10.23,-9.83,0,35,15,24,45,35,26,27,37,17,43,33,17,28,5,15,34
I,10.23,-9.83,0,33,18,22,17,33,16,2,6,27,19,47,12,24,31,47,44
I,10.23,-9.83,0,26,49,36,1,19,34,2,34,14,39,43,4,48,12,48,7
I,10.26,-9.76,0,20,47,31,36,1,47,36,26,3,10,4,15,21,4,34,17
I,10.26,-9.76,0,47,11,14,6,35,24,41,35,2,11,35,3,15,18,41,5
I,10.26,-9.76,0,39,0,38,37,48,29,26,12,32,5,21,33,0,41,46,0
I,10.26,-9.76,0,49,17,20,29,3,46,27,30,46,31,38,44,40,35,7,14
I,10.26,-9.76,0,37,46,29,46,30,23,10,41,23,22,26,19,3,26,29,44
I,10.22,-9.96,0,24,49,16,11,28,6,7,7,34,19,31,34,36,14,44,21
I,10.22,-9.96,0,39,14,34,1,40,24,36,49,20,36,24,19,43,30,39,24
I,10.22,-9.96,0,8,10,1,39,34,11,29,30,10,21,38,45,22,1,41,8
I,10.22,-9.96,0,35,31,1,13,19,35,38,40,31,49,46,16,38,21,19,14
I,10.22,-9.96,0,25,49,3,38,47,7,27,7,20,48,0,46,30,41,18,1
I,10.29,-9.86,0,37,28,6,8,29,35,45,34,14,38,17,19,41,28,25,15
I,10.29,-9.86,0,23,8,41,25,1,38,22,39,49,40,34,26,1,15,30,22
I,10.29,-9.86,0,6,45,35,32,42,49,36,22,15,12,34,26,33,34,1,39
I,10.29,-9.86,0,44,16,47,40,1,36,31,23,32,7,47,31,36,37,14,44
I,10.29,-9.86,0,20,20,25,12,5,22,49,31,19,48,39,41,33,45,33,36
I,10.27,-9.87,0,5,40,45,26,24,15,12,40,12,3,44,20,32,39,40,33
I,10.27,-9.87,0,3,20,24,23,18,10,34,39,26,38,45,11,17,31,26,1
I,10.27,-9.87,0,33,10,41,3,0,43,0,32,40,36,32,14,42,31,28,12
I,10.27,-9.87,0,3,47,16,11,36,3,30,17,15,26,19,6,34,23,15,44
I,10.27,-9.87,0,45,27,28,27,6,43,5,36,10,18,33,2,36,35,5,15
I,10.28,-9.81,0,32,31,14,42,40,40,35,26,20,17,41,33,38,34,22,40
I,10.28,-9.81,0,34,33,6,47,45,44,16,46,22,22,38,20,47,8,12,8
I,10.28,-9.81,0,48,39,28,38,41,41,8,19,41,32,14,24,26,14,10,20
I,10.28,-9.81,0,5,37,41,14,44,45,44,28,35,16,29,27,0,46,44,17
I,10.28,-9.81,0,27,26,2,12,29,41,12,29,9,25,28,32,4,12,30,6
I,10.21,-9.85,0,46,4,18,48,7,38,34,38,36,26,29,32,42,4,3,45
I,10.21,-9.85,0,42,20,26,9,42,11,3,38,28,0,0,49,27,15,41,4
I,10.21,-9.85,0,25,2,22,25,16,49,40,16,2,20,38,10,6,0,17,18
I,10.21,-9.85,0,22,27,41,48,23,16,45,41,27,22,14,42,17,29,48,23
I,10.21,-9.85,0,26,24,44,34,43,22,1,48,36,34,34,30,16,11,46,44
I,10.24,-9.88,0,23,48,4,10,22,27,44,30,2,0,10,0,31,41,40,30
I,10.24,-9.88,0,18,46,48,17,33,17,0,1,4,30,9,9,34,3,11,17
I,10.24,-9.88,0,35,21,49,6,26,35,14,21,10,28,0,0,3,14,48,15
I,10.24,-9.88,0,31,23,46,23,32,11,47,27,13,3,20,25,20,45,7,17
I,10.24,-9.88,0,7,12,34,36,49,15,8,48,36,18,22,22,43,7,46,36
I,10.33,-9.83,0,4,15,36,19,26,35,34,21,40,19,34,3,27,27,5,28
I,10.33,-9.83,0,15,13,48,15,13,41,30,29,41,14,46,7,48,10,26,9
