I,10.17,-9.86,0,49,11,37,45,5,38,34,43,13,28,9,5,3,5,38,49
I,10.17,-9.86,0,39,11,43,43,30,46,47,49,38,1,44,6,3,35,29,23
I,10.17,-9.86,0,48,4,13,26,48,9,41,10,49,29,4,21,43,36,39,39
I,10.17,-9.86,0,24,35,32,32,11,29,6,18,3,12,46,36,41,29,32,18
I,10.17,-9.86,0,28,42,18,39,5,15,48,12,9,48,47,16,6,6,46,11
I,10.19,-9.82,0,8,23,11,39,21,13,45,37,18,43,28,29,22,13,17,12
I,10.19,-9.82,0,26,18,37,49,7,35,37,44,12,21,46,39,19,33,6,43
I,10.19,-9.82,0,22,28,1,36,12,20,5,45,43,36,13,48,24,34,25,6
I,10.19,-9.82,0,27,12,19,34,49,37,12,35,22,46,39,28,44,34,45,14
I,10.19,-9.82,0,27,5,2,14,44,23,19,14,40,27,41,22,14,26,4,1
I,10.23,-9.85,0,10,42,14,18,43,15,29,7,5,24,2,48,48,41,34,13
I,10.23,-9.85,0,47,10,20,4,33,15,2,27,33,9,38,27,7,2,6,19
I,10.23,-9.85,0,24,39,41,14,10,21,36,24,11,10,48,14,14,38,40,5
I,10.23,-9.85,0,48,48,46,33,47,27,4,24,16,28,5,24,7,8,32,22
I,10.23,-9.85,0,42,43,38,49,47,19,2,38,35,36,28,8,20,32,40,13
I,10.23,-9.88,0,29,40,0,48,28,36,30,43,48,0,45,23,12,36,22,20
I,10.23,-9.88,0,15,42,31,37,33,16,38,28,6,15,41,44,26,47,33,20
I,10.23,-9.88,0,40,46,33,33,47,32,31,6,35,36,2,6,34,8,9,42
I,10.23,-9.88,0,0,15,37,37,39,16,31,1,6,32,16,19,1,4,32,22
I,10.23,-9.88,0,8,28,48,30,17,16,24,17,14,30,0,30,46,3,24,25
I,10.24,-9.79,0,14,43,26,46,34,37,15,48,8,23,2,47,5,19,28,7
I,10.24,-9.79,0,39,16,20,47,43,13,26,5,43,41,31,21,43,22,6,39
I,10.24,-9.79,0,26,19,22,30,6,42,49,38,1,21,3,21,9,18,14,15
I,10.24,-9.79,0,16,19,42,5,33,6,15,4,37,23,14,35,34,17,36,42
I,10.24,-9.79,0,6,9,29,31,47,24,41,7,10,19,3,7,37,34,18,22
I,10.17,-9.84,0,15,47,11,16,27,42,46,48,34,5,32,17,34,16,15,48
I,10.17,-9.84,0,3,48,17,5,38,22,14,41,43,11,37,10,33,48,20,20
I,10.17,-9.84,0,8,39,7,23,20,40,33,32,17,11,14,11,1,45,21,1
I,10.17,-9.84,0,47,5,14,44,49,20,16,41,15,23,3,2,49,13,49,22
I,10.17,-9.84,0,38,2,18,38,43,7,14,38,43,46,46,3,25,21,46,46
I,10.20,-9.88,0,34,9,22,15,13,45,34,22,7,48,12,16,2,29,16,45
I,10.20,-9.88,0,22,8,13,15,43,9,5,20,18,41,1,24,42,39,20,18
I,10.20,-9.88,0,32,31,20,8,30,25,41,49,39,22,36,49,44,31,22,4
I,10.20,-9.88,0,36,3,14,32,1,48,40,5,33,31,4,2,17,13,22,45
I,10.20,-9.88,0,10,23,9,38,42,49,18,28,10,24,35,14,33,47,28,46
I,10.20,-9.82,0,30,18,37,8,17,42,23,9,18,29,23,6,18,41,39,15
I,10.20,-9.82,0,5,32,0,41,45,7,7,16,34,1,10,44,14,19,18,9
I,10.20,-9.82,0,0,49,40,13,18,32,47,17,4,41,1,4,35,42,20,22
I,10.20,-9.82,0,31,25,3,48,1,10,43,3,46,0,12,21,8,45,37,10
I,10.20,-9.82,0,14,22,47,25,28,8,4,22,49,28,6,19,2,26,5,28
I,10.31,-9.82,0,39,43,45,4,5,15,20,19,8,7,8,8,10,39,25,29
I,10.31,-9.82,0,35,9,46,17,34,8,4,34,14,8,12,49,31,25,19,38
I,10.31,-9.82,0,16,34,13,43,40,21,4,10,19,10,35,13,38,35,49,43
I,10.31,-9.82,0,26,41,22,2,39,48,15,15,28,29,15,19,49,21,42,42
I,10.31,-9.82,0,7,46,45,0,28,28,40,16,31,39,3,25,32,30,16,34
I,10.27,-9.78,0,0,19,29,19,15,11,19,13,9,8,47,39,5,39,27,18
I,10.27,-9.78,0,0,6,49,32,35,19,32,38,34,38,41,1,10,7,35,39
I,10.27,-9.78,0,7,1,7,26,36,35,16,11,15,44,17,26,33,12,8,6
I,10.27,-9.78,0,14,11,46,11,22,27,46,0,21,0,36,25,40,5,43,20
I,10.27,-9.78,0,34,33,27,2,28,14,23,23,45,36,33,21,25,25,42,32
I,10.19,-9.75,0,18,16,26,39,49,24,24,27,23,19,23,2,28,38,19,35
I,10.19,-9.75,0,26,13,29,26,0,4,8,20,42,21,26,3,6,49,49,0
I,10.19,-9.75,0,30,26,41,29,43,15,16,23,1,44,37,7,41,48,24,36
I,10.19,-9.75,0,49,26,6,48,36,36,28,1,15,1,8,33,26,30,25,43
I,10.19,-9.75,0,48,36,43,16,27,46,27,35,30,13,28,19,28,31,4,32
I,10.27,-9.78,0,48,29,42,23,44,11,33,25,24,30,40,12,41,24,38,18
I,10.27,-9.78,0,31,43,8,13,26,37,0,40,7,1,21,43,40,48,48,1
I,10.27,-9.78,0,25,18,24,19,45,28,19,0,35,0,19,42,1,11,28,28
I,10.27,-9.78,0,4,10,11,20,30,1,5,3,10,18,33,33
