	9.52	-7.01	0.00	0.00	12	49	9	9	9	9	9	9	9	9	538992904	6
I,9.52,-7.01,0,49,27,14,31,30,36,15,6,29,39,8,7,40,40,20,36
I,9.52,-7.01,0,42,6,2,5,48,9,9,38,31,13,6,34,16,29,49,21
I,9.52,-7.01,0,44,31,25,38,23,47,34,33,18,2,21,43,33,17,8,8
I,9.52,-7.01,0,31,16,35,21,34,40,14,45,46,3,19,20,31,44,40,33
I,9.54,-6.95,0,13,48,46,38,45,31,29,4,32,11,9,42,17,7,12,32
I,9.54,-6.95,0,39,44,28,0,46,1,28,14,47,40,37,49,38,47,41,46
I,9.54,-6.95,0,45,31,33,12,7,39,44,27,30,8,41,6,20,28,43,17
I,9.54,-6.95,0,14,33,22,9,12,47,45,31,35,19,9,33,10,16,44,20
I,9.54,-6.95,0,23,26,31,25,40,46,47,2,48,15,37,28,4,10,26,41
I,9.63,-6.96,0,1,19,20,39,26,40,6,44,42,30,21,16,34,21,27,10
I,9.63,-6.96,0,40,45,37,6,17,30,20,32,24,16,39,34,8,17,22,0
I,9.63,-6.96,0,38,33,36,27,47,13,29,15,18,11,48,17,8,43,13,6
I,9.63,-6.96,0,7,11,30,12,31,22,10,19,25,23,14,40,42,41,25,30
I,9.63,-6.96,0,47,36,21,29,12,6,47,25,17,18,44,49,38,6,13,40
I,9.58,-6.96,0,34,27,41,16,9,29,24,31,26,29,24,41,3,47,27,11
I,9.58,-6.96,0,17,48,4,32,38,49,8,23,37,9,21,32,7,32,1,5
I,9.58,-6.96,0,0,2,49,7,9,26,8,46,42,26,1,7,18,17,47,19
I,9.58,-6.96,0,40,20,30,12,25,21,44,34,20,2,41,39,15,34,2,40
I,9.58,-6.96,0,11,0,18,14,29,43,3,25,0,25,0,36,35,34,30,33
I,9.54,-6.92,0,32,47,22,29,43,21,15,8,14,37,42,10,5,43,23,16
I,9.54,-6.92,0,18,5,36,48,45,21,49,39,20,28,38,34,11,45,17,45
I,9.54,-6.92,0,46,29,38,37,41,4,5,36,21,31,24,41,28,7,29,20
I,9.54,-6.92,0,45,27,0,18,16,23,27,32,18,4,20,26,0,15,22,14
I,9.54,-6.92,0,45,31,28,14,33,30,15,44,34,7,17,47,0,21,9,34
I,9.59,-6.85,0,0,13,49,47,14,30,2,35,13,7,15,17,6,38,9,15
I,9.59,-6.85,0,29,34,42,1,29,1,25,7,41,9,46,27,35,47,25,12
I,9.59,-6.85,0,17,42,44,4,4,13,27,15,46,15,31,13,32,45,30,32
I,9.59,-6.85,0,27,13,29,45,24,3,11,44,12,14,36,15,39,13,39,7
I,9.59,-6.85,0,34,34,6,13,15,10,45,15,27,29,13,2,10,44,42,40
I,9.61,-6.97,0,11,24,3,42,30,42,35,21,39,37,38,31,27,37,6,15
I,9.61,-6.97,0,5,29,13,32,12,22,36,6,32,28,28,7,11,44,42,19
I,9.61,-6.97,0,21,37,47,40,38,18,35,18,9,44,22,41,29,3,9,0
I,9.61,-6.97,0,20,7,21,24,1,21,0,6,11,11,49,8,44,11,11,29
I,9.61,-6.97,0,38,46,13,47,40,34,19,15,4,13,34,21,24,9,39,40
I,9.67,-6.96,0,39,22,47,18,41,17,26,19,46,12,48,28,48,19,3,26
I,9.67,-6.96,0,22,34,39,6,8,3,44,44,34,23,35,33,40,3,44,30
I,9.67,-6.96,0,34,48,0,25,34,1,2,0,8,1,15,35,19,48,11,22
I,9.67,-6.96,0,30,13,15,39,4,9,44,11,13,24,7,20,3,19,24,32
I,9.67,-6.96,0,44,34,28,6,47,14,42,39,35,35,42,17,27,29,7,18
