I,9.59,-7.19,0,8,8,30,36,22,38,12,38,14,48,33,16,23,5,32,48
I,9.59,-7.19,0,32,33,13,11,46,7,46,11,33,39,21,30,46,47,17,49
I,9.59,-7.19,0,42,38,25,46,8,32,4,17,20,18,1,49,17,45,13,15
I,9.59,-7.19,0,37,39,24,11,26,20,27,28,29,33,39,29,21,40,15,41
I,9.59,-7.19,0,46,22,8,19,39,35,42,19,29,42,31,40,11,43,13,7
I,9.70,-7.27,0,0,38,37,5,40,31,48,40,46,40,4,6,11,28,18,15
I,9.70,-7.27,0,20,11,24,49,27,17,14,33,9,45,7,2,14,15,19,22
I,9.70,-7.27,0,23,17,1,21,38,0,10,33,4,17,24,26,35,26,11,21
I,9.70,-7.27,0,33,8,47,8,15,31,19,40,31,43,44,45,37,44,17,16
I,9.70,-7.27,0,11,40,41,13,36,17,45,37,19,23,15,44,6,46,8,16
I,9.78,-7.17,0,22,13,32,39,34,22,23,7,20,10,10,1,42,48,4,1
I,9.78,-7.17,0,14,47,42,31,9,49,1,27,16,18,17,21,32,19,18,7
I,9.78,-7.17,0,24,8,19,28,49,13,5,30,0,27,24,42,1,49,38,4
I,9.78,-7.17,0,32,5,6,35,15,28,2,8,19,13,23,49,32,6,42,16
I,9.78,-7.17,0,28,23,4,19,28,47,16,26,9,34,7,43,42,29,29,16
I,9.73,-7.03,0,0,45,11,39,38,14,10,19,2,44,42,25,8,28,43,17
I,9.73,-7.03,0,8,36,34,2,18,29,47,44,8,37,8,15,19,47,29,26
I,9.73,-7.03,0,43,17,18,6,41,31,45,44,41,46,42,36,42,8,49,25
I,9.73,-7.03,0,34,26,8,31,37,45,9,44,20,49,9,38,41,47,5,15
I,9.73,-7.03,0,13,31,47,34,44,36,48,35,5,33,35,41,25,27,18,0
I,9.71,-7.10,0,35,19,18,36,10,18,31,40,32,39,0,2,31,17,28,7
I,9.71,-7.10,0,6,47,26,21,40,20,42,24,8,20,1,26,32,31,42,4
I,9.71,-7.10,0,43,38,48,39,14,19,28,20,32,28,4,47,9,14,23,22
I,9.71,-7.10,0,9,44,4,20,5,45,26,2,44,16,32,35,15,1,29,21
I,9.71,-7.10,0,47,35,30,23,37,48,21,48,16,18,45,1,7,11,31,21
I,9.67,-7.13,0,17,49,11,48,41,0,37,39,24,46,36,1,36,0,43,31
I,9.67,-7.13,0,38,41,19,19,7,47,6,8,22,29,6,10,28,46,22,29
I,9.67,-7.13,0,6,19,21,28,23,27,40,8,44,19,8,46,32,6,30,2
I,9.67,-7.13,0,2,13,9,26,23,1,18,39,23,20,39,23,28,25,26,23
I,9.67,-7.13,0,35,36,26,11,19,16,44,22,49,49,11,21,15,21,29,7
I,9.74,-7.12,0,12,7,42,11,19,25,32,11,28,43,27,4,19,15,7,35
I,9.74,-7.12,0,2,5,3,2,6,1,13,27,48,5,16,5,31,26,46,35
I,9.74,-7.12,0,46,23,49,23,20,15,7,20,49,40,0,9,28,32,23,6
I,9.74,-7.12,0,27,20,2,16,19,7,11,45,38,47,5,45,24,4,45,6
I,9.74,-7.12,0,49,37,37,5,32,34,25,11,24,13,41,6,29,6,25,49
I,9.71,-7.08,0,4,17,13,11,48,34,29,43,29,32,26,21,33,37,17,5
I,9.71,-7.08,0,12,37,38,41,17,1,42,6,9,3,29,29,36,45,23,10
I,9.71,-7.08,0,5,14,35,3,28,22,38,13,42,6,25,34,20,17,7,46
I,9.71,-7.08,0,28,13,34,15,23,47,34,39,30,46,42,38,22,2,38,30
I,9.71,-7.08,0,29,36,4,2,13,18,33,30,20,31,46,49,7,17,14,23
I,9.71,-7.16,0,32,16,29,19,26,38,0,21,44,30,40,10,23,26,35,20
I,9.71,-7.16,0,27,44,34,23,8,36,13,47,16,43,1,41,38,6,9,9
I,9.71,-7.16,0,17,49,27,42,20,31,28,9,3,10,9,18,29,24,3,49
I,9.71,-7.16,0,43,3,0,43,20,45,15,15,0,30,33,9,3,42,44,43
I,9.71,-7.16,0,4,40,37,6,15,3,8,36,7,16,16,7,1,10,24,8
I,9.73,-7.17,0,18,45,16,45,15,7,12,39,40,33,42,24,0,17,0,15
I,9.73,-7.17,0,38,33,47,40,46,18,26,25,9,42,41,3,49,48,15,32
I,9.73,-7.17,0,32,16,44,27,49,26,13,11,34,34,6,21,46,11,2,4
I,9.73,-7.17,0,33,24,11,49,40,36,8,26,41,15,16,17,24,43,16,22
I,9.73,-7.17,0,17,10,18,29,11,0,7,45,7,5,49,19,32,33,3,40
I,9.86,-7.01,0,28,1,9,49,18,46,31,18,12,49,49,41,0,34,36,8
I,9.86,-7.01,0,20,0,26,42,18,0,7,0,20,26,18,1,26,25,6,36
I,9.86,-7.01,0,15,17,33,29,9,27,32,22,40,13,14,35,22,5,37,18
I,9.86,-7.01,0,39,38,14,8,8,25,4,47,14,45,19,34,47,34,3,26
I,9.86,-7.01,0,18,10,23,25,11,15,38,19,20,24,3,34,21,49,7,11
I,9.76,-7.18,0,10,25,7,23,20,12,23,48,16,35,8,27,30,30,28,6
I,9.76,-7.18,0,42,12,30,47,38,7,43,20,10,10,49,0,21,42,34,13
I,9.76,-7.18,0,24,38,26,5,38,22,20,10,40,15,16,10,22,44,42,15
I,9.76,-7.18,0,17,31,29,26,36,20,2,23,31,33,29,17,18,18,49,0
I,9.76,-7.18,0,45,5,4,23,21,34,45,41,32,23,37,41,2
