	10.17	-9.83	0.00	0.00	49	32	6	6	6	6	6	6	6	6	538992904	6
I,10.20,-9.80,0,27,35,47,43,2,6,20,15,41,22,41,0,47,8,25,39
I,10.20,-9.80,0,16,37,28,11,28,29,16,13,42,3,10,41,20,26,15,33
I,10.20,-9.80,0,24,37,26,7,35,45,43,23,46,29,5,34,44,11,43,35
I,10.20,-9.80,0,45,27,29,19,22,4,19,19,43,9,42,28,41,46,16,39
I,10.20,-9.80,0,37,25,24,40,44,10,8,41,16,42,33,33,48,49,38,40
I,10.34,-9.78,0,49,10,42,14,18,40,34,30,48,24,30,15,14,45,23,27
I,10.34,-9.78,0,18,46,35,22,11,9,13,23,20,3,45,12,32,6,42,24
I,10.34,-9.78,0,7,36,41,34,41,44,22,21,49,36,16,18,37,40,16,18
I,10.34,-9.78,0,44,18,2,10,46,7,27,9,13,36,31,24,14,31,20,47
I,10.34,-9.78,0,42,39,37,12,9,22,34,24,12,38,46,9,31,39,42,27
I,10.30,-9.77,0,42,12,24,20,42,23,29,2,9,18,40,16,44,32,7,23
I,10.30,-9.77,0,35,19,42,36,37,22,28,26,34,7,21,29,46,26,13,11
I,10.30,-9.77,0,8,21,47,36,33,48,23,43,13,10,17,21,33,42,28,20
I,10.30,-9.77,0,4,33,31,22,0,9,5,7,8,38,47,39,16,2,11,2
I,10.30,-9.77,0,10,5,31,20,8,48,37,19,32,2,30,3,38,44,9,22
I,10.25,-9.87,0,35,26,14,46,5,22,45,39,6,26,32,36,38,22,29,25
I,10.25,-9.87,0,40,25,17,43,33,44,18,45,13,4,5,1,25,12,49,35
I,10.25,-9.87,0,11,0,47,43,11,4,22,33,37,45,3,30,14,26,27,49
I,10.25,-9.87,0,48,0,32,27,0,20,12,28,19,7,14,3,49,47,2,21
I,10.25,-9.87,0,28,9,25,1,6,11,11,26,47,1,48,37,37,7,40,3
I,10.26,-9.80,0,44,46,34,9,47,40,23,30,10,41,42,11,7,18,29,31
I,10.26,-9.80,0,37,19,27,47,6,0,15,13,15,20,35,10,30,34,28,30
I,10.26,-9.80,0,8,39,32,49,25,28,45,44,9,41,7,30,16,17,7,41
I,10.26,-9.80,0,26,0,10,43,23,23,49,40,44,22,26,20,46,11,6,43
I,10.26,-9.80,0,0,13,3,10,6,42,40,17,8,35,20,49,4,11,27,34
I,10.29,-9.68,0,2,10,1,38,47,27,30,43,36,36,5,14,43,11,3,10
I,10.29,-9.68,0,41,39,49,15,48,23,18,18,24,15,14,17,29,19,24,22
I,10.29,-9.68,0,30,30,40,14,31,16,0,7,28,2,43,11,28,49,2,25
I,10.29,-9.68,0,33,9,38,12,20,39,9,32,40,37,41,1,45,46,31,43
I,10.29,-9.68,0,49,0,42,18,7,49,34,23,5,38,1,8,21,15,4,42
I,10.35,-9.81,0,44,41,13,49,23,40,25,37,6,34,32,34,0,9,13,17
I,10.35,-9.81,0,36,43,38,26,17,24,11,5,38,34,4,30,30,36,8,44
I,10.35,-9.81,0,19,39,34,13,44,10,25,37,21,20,1,1,15,39,19,43
I,10.35,-9.81,0,20,14,13,38,13,49,7,14,43,8,46,36,13,33,4,3
I,10.35,-9.81,0,19,34,22,23,43,3,10,33,37,8,42,22,39,10,19,21
I,10.23,-9.77,0,9,6,26,17,30,18,31,49,38,36,11,4,25,4,31,27
I,10.23,-9.77,0,26,41,18,19,4,38,16,17,9,47,26,37,26,33,34,17
I,10.23,-9.77,0,8,32,45,24,9,13,29,16,5,25,35,28,4,1,0,17
I,10.23,-9.77,0,35,5,31,21,33,10,49,45,36,48,31,16,36,15,43,9
I,10.23,-9.77,0,23,0,19,45,7,24,16,1,3,5,8,43,38,16,21,23
I,10.25,-9.73,0,17,37,33,36,27,35,16,18,16,34,36,5,5,11,39,1
I,10.25,-9.73,0,21,13,48,23,47,38,9,32,22,19,6,7,30,6,7,1
I,10.25,-9.73,0,25,1,0,22,16,27,20,46,6,26,44,39,37,41,12,36
I,10.25,-9.73,0,5,45,39,35,19,10,49,31,44,15,37,16,18,42,44,27
I,10.25,-9.73,0,27,34,35,6,20,18,24,9,23,22,25,9,47,45,25,10
I,10.26,-9.76,0,26,12,13,25,13,26,46,3,43,32,48,22,49,42,11,6
I,10.26,-9.76,0,21,8,23,41,40,24,6,5,46,35,40,7,4,1,47,41
I,10.26,-9.76,0,47,6,47,6,48,19,36,31,4,15,7,31,23,11,39,2
I,10.26,-9.76,0,32,35,28,22,10,9,37,28,8,0,25,45,36,6,30,36
I,10.26,-9.76,0,39,27,46,21,43,13,23,6,1,38,11,20,5,36,32,39
I,10.24,-9.82,0,30,22,17,46,41,3,4,48,40,8,21,47,39,21,28,30
I,10.24,-9.82,0,34,46,6,32,19,14,9,34,2,45,32,33,36,14,44,20
I,10.24,-9.82,0,4,23,23,39,33,35,31,21,29,22,28,16,8,33,31,30
I,10.24,-9.82,0,28,3,12,24,28,32,10,19,39,35,17,9,6,31,9,36
I,10.24,-9.82,0,3,17,48,0,3,39,29,10,10,28,8,40,33,4,22,31
I,10.23,-9.83,0,5,48,18,28,44,19,11,11,20,39,1,45,49,25,40,38
I,10.23,-9.83,0,8,40,12,35,32,9,41,39,29,49,24,46,22,43,9,32
I,10.23,-9.83,0,3,45,19,47,21,39,23,10,33,21,6,17,29
